,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical
11247,2075,2075-06-01 12:00:00,2075-06-19 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1383,,,,,2.092260669540423,55317.32971630538,16596.615115917837,315335.68720243894,19,7.1622314,61627.77557787054,,,109968.92,55507.355,143277.28,70362.23,155709.75,72961.69,131148.78,63981.69,124621.91,63965.06,75.50095901762337,3.973734685138072,,499673.97,654864.75,716043.7,605599.75,575491.8,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(64.68660329252361), np.float64(-18.776976011013804))",2075-06-11 12:00:00,"(np.float64(64.95141343857465), np.float64(-19.195608767448334))","(np.float64(64.39065581404522), np.float64(-18.309118904619584))",False,False,False,False,False,True
11248,2075,2075-06-15 12:00:00,2075-06-25 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1384,,,,,1.5389560282156027,132627.7857362534,63495.38255203643,698449.2080724009,11,4.859455,164837.5452264239,,,764675.6,764561.5,979986.0,1002949.25,1132955.1,1156084.1,922314.2,944237.6,810762.75,838275.0,30.80788434632524,2.80071675875684,,3577211.2,4623694.5,5337970.5,4339679.0,3825770.5,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(68.43309136483904), np.float64(25.596277544561367))",2075-06-19 12:00:00,"(np.float64(68.52850121682981), np.float64(25.812091755405365))","(np.float64(68.31624225264501), np.float64(25.33196837302614))",False,False,False,False,False,True
11249,2075,2075-07-21 12:00:00,2075-07-26 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1386,,,,,1.7925508884755874,187471.06257170072,139355.0960315237,836130.5761891422,6,7.1448855,638472.3631517894,,,15741982.0,42859730.0,18478408.0,50645870.0,22277082.0,60719460.0,18300692.0,49741576.0,16501136.0,44828104.0,92.17620238411088,15.362700397351814,,73470136.0,86144220.0,103865680.0,85388270.0,77029730.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(55.05060934639018), np.float64(25.317821859544587))",2075-07-23 12:00:00,"(np.float64(55.338646729983935), np.float64(25.553110820507158))","(np.float64(54.58927258115964), np.float64(24.940969914874714))",False,False,False,False,False,True
11250,2075,2075-07-21 12:00:00,2075-07-25 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1387,,,,,3.0945473364295686,93717.28322138378,74973.82657710703,374869.13288553513,5,9.020453,437905.5775643127,,,2477038.8,10697424.0,3103442.5,13428205.0,3750159.5,16238646.0,3042627.2,13141865.0,2720418.0,11727196.0,1.1961357529851675,0.2392271505970335,,9908154.0,12413769.0,15000639.0,12170508.0,10881672.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(58.73099847092212), np.float64(43.52326664113278))",2075-07-23 12:00:00,"(np.float64(58.72593322177266), np.float64(43.52661941007792))","(np.float64(58.736086825226174), np.float64(43.51989857851845))",False,False,False,False,False,True
11251,2075,2075-07-23 12:00:00,2075-07-29 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1388,,,,,2.145393710469696,100182.48436964638,73473.47482664995,514314.32378654944,7,7.7618895,496808.1430183449,,,13585818.0,64702000.0,15711293.0,74790420.0,19117024.0,91062800.0,15918712.0,75807096.0,14290552.0,68069540.0,17.878568694447498,2.5540812420639285,,71604150.0,82711760.0,100697190.0,83811010.0,75169310.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(45.45344810113649), np.float64(21.273731142719075))",2075-07-26 12:00:00,"(np.float64(45.491841478994886), np.float64(21.348819092217155))","(np.float64(45.397302156729474), np.float64(21.16392356460746))",False,False,False,False,False,True
11252,2075,2075-08-10 12:00:00,2075-08-15 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1389,,,,,1.0514202890717623,105395.26223088808,81007.17319861193,486043.0391916716,6,3.4558663,117759.07014227971,,,4741917.5,5009597.0,5923523.0,6282333.0,7253926.0,7689523.0,5795442.0,6122938.0,5029151.0,5342314.0,15.706768144890813,2.6177946908151357,,21637124.0,27062384.0,33176854.0,26479290.0,22939308.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(50.74962595157925), np.float64(41.54281257108525))",2075-08-12 12:00:00,"(np.float64(50.70744723122383), np.float64(41.43439534966453))","(np.float64(50.78125138213112), np.float64(41.62410335652817))",False,False,False,False,False,True
11253,2076,2076-06-01 12:00:00,2076-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1390,,,,,2.638790738317191,6564442.712111389,1010918.7433575324,93004524.38889298,92,15.934418,95255007.71612698,,,830970750.0,11090398000.0,975369700.0,12994359000.0,1179782300.0,15752188000.0,980534850.0,13112193000.0,878936300.0,11750001000.0,322.3257041385673,3.5035402623757315,,11093267000.0,12990588000.0,15734528000.0,13094912000.0,11730428000.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(45.38674712874109), np.float64(20.604197766231334))",2076-07-17 12:00:00,"(np.float64(46.36965180227334), np.float64(22.094749673862754))","(np.float64(44.38786166213688), np.float64(19.089411360341533))",False,False,False,False,False,True
11254,2076,2076-06-08 12:00:00,2076-06-21 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1392,,,,,2.676026374951132,765365.0741460159,317560.21320178313,4445842.984824965,14,10.185864,2922674.406068977,,,59659056.0,208883200.0,71955130.0,252163600.0,88197320.0,307366140.0,72063440.0,250715700.0,64337500.0,222157140.0,86.86427233820805,6.204590881300575,,344402430.0,414971000.0,508248600.0,415122180.0,370208030.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(52.2999311566851), np.float64(39.003392344188704))",2076-06-15 12:00:00,"(np.float64(52.362088786753255), np.float64(38.34677972394422))","(np.float64(52.24295337480642), np.float64(39.60528676349099))",False,False,False,False,False,True
11255,2076,2076-06-20 12:00:00,2076-07-02 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1393,,,,,3.0267463964085644,67675.79410956622,29873.63927333961,388357.31055341486,13,9.145465,241847.40511674387,,,193619.88,623815.9,239036.89,744310.1,272523.06,855675.25,230702.56,730192.25,214792.0,677954.06,37.1470634016577,2.857466415512131,,1276683.4,1560362.6,1812972.0,1522424.8,1398606.6,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(64.75535928073191), np.float64(-18.95115380779003))",2076-06-24 12:00:00,"(np.float64(64.84719428154025), np.float64(-18.633163415173502))","(np.float64(64.66053655601688), np.float64(-19.27948957515194))",False,False,False,False,False,True
11256,2076,2076-06-21 12:00:00,2076-06-29 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1394,,,,,1.8076210241790849,69874.67313304175,35977.82076913923,323800.38692225306,9,6.027546,123228.06175821534,,,286248.22,492570.03,379616.12,669815.9,445257.44,794614.8,361987.3,640609.6,331829.62,596456.25,45.472830319903686,5.052536702211521,,1334801.0,1766178.8,2066676.8,1678382.6,1529282.6,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(67.18843563321077), np.float64(19.29147167834237))",2076-06-24 12:00:00,"(np.float64(67.30031322042421), np.float64(19.726598152351453))","(np.float64(67.07512198825188), np.float64(18.850759932440848))",False,False,False,False,False,True
11257,2076,2076-08-14 12:00:00,2076-08-19 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1396,,,,,2.5272249206498114,170535.1749430621,129032.180386371,774193.082318226,6,10.690973,378249.8535456885,,,14347478.0,31918976.0,17163168.0,38421384.0,20877938.0,46844380.0,17078862.0,38206636.0,15737705.0,35507210.0,77.86443649649362,12.977406082748937,,64104970.0,76709870.0,93335736.0,76300710.0,70270180.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(52.297081520323054), np.float64(26.997488843097074))",2076-08-16 12:00:00,"(np.float64(52.443604783813726), np.float64(26.446788478811808))","(np.float64(52.16499259477129), np.float64(27.49393846950084))",False,False,False,False,False,True
11258,2076,2076-08-25 12:00:00,2076-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1397,,,,,2.227066251302411,109063.34320216642,73257.10107757992,512799.7075430594,7,6.9094973,46707.205207170366,,,5667465.0,2402066.5,6762269.0,2861028.0,8086660.0,3427059.0,6664330.0,2805403.5,6112406.0,2548960.2,23.48144925482036,3.3544927506886224,,25959308.0,30988764.0,37089332.0,30512964.0,27899964.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(58.50623408629601), np.float64(14.122219947561932))",2076-08-28 12:00:00,"(np.float64(58.451166003052165), np.float64(13.94642437664382))","(np.float64(58.55942961353551), np.float64(14.292037699161297))",False,False,False,False,False,True
11259,2077,2077-06-01 12:00:00,2077-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1398,4.0,,,,2.504679726470725,4122406.264869365,702738.0485878652,64651900.4700836,92,12.96255,58200891.78423419,,,275420600.0,3349955000.0,326072260.0,3971579400.0,396313340.0,4834915000.0,327496900.0,3993367800.0,291313630.0,3546824700.0,1578.741541182217,17.160234143284967,,3935967200.0,4657788400.0,5673512000.0,4684467000.0,4155270700.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(50.90136671504368), np.float64(24.370929840646134))",2077-07-09 12:00:00,"(np.float64(56.472432500530445), np.float64(27.840645014348205))","(np.float64(43.28265711618908), np.float64(19.625921736803452))",False,False,True,False,False,True
11260,2077,2077-07-07 12:00:00,2077-07-13 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1400,4.0,,,,1.915461035640781,145077.62675457,92036.21660242196,644253.5162169538,7,8.305761,425429.31628284114,,,10948808.0,34516276.0,13232496.0,41618812.0,16155962.0,50782936.0,13087123.0,41216280.0,11543688.0,36476172.0,93.04210580097536,13.291729400139335,,49974744.0,60330440.0,73600450.0,59667330.0,52724984.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(55.41877636650343), np.float64(41.084629022838314))",2077-07-11 12:00:00,"(np.float64(55.74724932433793), np.float64(40.882750336299814))","(np.float64(54.958473554007504), np.float64(41.36753001964876))",False,False,True,False,False,True
11261,2077,2077-07-23 12:00:00,2077-08-09 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1401,4.0,,,,2.140196000039061,91496.91522918336,38599.07275762429,694783.3096372372,18,8.79743,651568.2192651196,,,2868825.2,19376740.0,3443511.0,23196164.0,4004990.0,26843988.0,3359341.5,22460692.0,3113594.5,20989734.0,92.782951972916,5.154608442939778,,21782126.0,26019236.0,30227134.0,25319558.0,23536350.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(59.40698218750016), np.float64(9.27581737320944))",2077-07-29 12:00:00,"(np.float64(59.42740188501391), np.float64(8.462219248817739))","(np.float64(59.38644965967651), np.float64(10.093911084690331))",False,False,True,False,False,True
11262,2078,2078-06-01 12:00:00,2078-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1403,4.0,,,,3.028489416253592,3412193.670836787,627202.3966001765,57702620.48721622,92,13.705036,73492735.02989702,,,319584700.0,6090258400.0,378956800.0,7210306600.0,464967400.0,8823802000.0,382617570.0,7271762000.0,340743420.0,6466590700.0,486.9177187695549,5.292583899669075,,5006745600.0,5912753000.0,7262639000.0,5981742600.0,5296095000.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(40.927172900587784), np.float64(21.533379961364474))",2078-07-24 12:00:00,"(np.float64(41.650008546433966), np.float64(24.56043083946561))","(np.float64(40.33184089097277), np.float64(19.04028171306596))",False,False,True,False,False,True
11263,2078,2078-06-07 12:00:00,2078-06-14 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1405,4.0,,,,2.1740090481434176,213696.34664448796,115274.07477162343,922192.5981729876,8,5.919575,109315.66159783587,,,19155684.0,7347097.5,22737208.0,8711802.0,27594654.0,10688309.0,22697270.0,8706317.0,20399888.0,7779935.0,7.707424822087779,0.9634281027609723,,81348456.0,96522700.0,117163420.0,96389420.0,86629800.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(38.701984490864405), np.float64(-4.577367644626613))",2078-06-10 12:00:00,"(np.float64(38.68949698667493), np.float64(-4.618384575297425))","(np.float64(38.71464086597084), np.float64(-4.53579603412642))",False,False,True,False,False,True
11264,2078,2078-06-03 12:00:00,2078-07-20 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1407,4.0,,,,2.6624377837985342,1961226.191691353,272711.92245812865,11999324.588157663,44,9.724091,8246360.21218811,,,163301820.0,451118800.0,194702780.0,544627400.0,238300530.0,666368000.0,194141780.0,539008700.0,173769950.0,481992930.0,552.5137571123523,12.557130843462552,,879261800.0,1051277300.0,1286007000.0,1045038600.0,934518600.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(58.37922999417889), np.float64(23.25995146470288))",2078-06-21 12:00:00,"(np.float64(61.514105145955284), np.float64(20.59175136460001))","(np.float64(56.96588521172012), np.float64(24.46289783655422))",False,False,True,False,False,True
11265,2078,2078-06-01 12:00:00,2078-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1409,4.0,,,,1.7155946009947975,41810.56444204539,3079.9086115762434,249472.59753767576,81,7.71236,189906.59052239556,,,89194.43,268455.06,118627.766,357268.88,142611.61,428111.97,116923.086,352931.5,101325.75,314525.72,451.3090023391037,5.571716078260539,,372930.2,496919.44,600183.06,495012.03,429239.22,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(65.9082634540136), np.float64(-14.726220508582397))",2078-07-26 12:00:00,"(np.float64(68.3098919823239), np.float64(-9.196079131007332))","(np.float64(65.30995075014516), np.float64(-16.103933090436037))",False,False,True,False,False,True
