,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical,Relative spatial extent (%),Relative mean spatial extent (%),Relative accumulated area (%),Exposed_population_ssp1_all_period,HWMId_pop_ssp1_all_period,Exposed_population_ssp2_all_period,HWMId_pop_ssp2_all_period,Exposed_population_ssp3_all_period,HWMId_pop_ssp3_all_period,Exposed_population_ssp4_all_period,HWMId_pop_ssp4_all_period,Exposed_population_ssp5_all_period,HWMId_pop_ssp5_all_period,Total_exposed_population_ssp1_all_period,Total_exposed_population_ssp2_all_period,Total_exposed_population_ssp3_all_period,Total_exposed_population_ssp4_all_period,Total_exposed_population_ssp5_all_period
19241,2004,2004-08-14 12:00:00,2004-08-22 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,493,,,,,1.063886222018875,126911.8182468416,66659.6587187443,599936.9284686986,9,2.4054754,355629.4782142972,8792586.284000056,24249297.031951595,,,,,,,,,,,30.533829076028404,3.392647675114267,40840581.843971126,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(38.19568296345409), np.float64(38.190880575017296))",2004-08-16 12:00:00,"(np.float64(38.19806752242989), np.float64(37.99015451025555))","(np.float64(38.19392712972995), np.float64(38.338682159041056))",False,False,False,False,False,True,1.4797108907769014,0.7772091231862254,0.0760313272682177,8792586.284000056,24249297.031951595,8792586.284000056,24249297.031951595,8792586.284000056,24249297.031951595,8792586.284000056,24249297.031951595,8792586.284000056,24249297.031951595,40840581.843971126,40840581.843971126,40840581.843971126,40840581.843971126,40840581.843971126
19242,2004,2004-06-01 12:00:00,2004-06-08 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,494,,,,,1.841327173362624,765798.9126064398,423700.5728397986,3389604.5827183886,8,6.527399,521690.71456824,16351449.798970187,7910687.855568162,,,,,,,,,,,135.41772170373682,16.927215212967102,72321274.24347906,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(60.026334458960754), np.float64(33.6477938440595))",2004-06-04 12:00:00,"(np.float64(59.86509790114294), np.float64(32.4252466114036))","(np.float64(60.17480543835088), np.float64(34.77354837169091))",False,False,False,False,False,True,8.928727101875383,4.9400785578538065,0.4295720485090267,16351449.798970187,7910687.855568162,16351449.798970187,7910687.855568162,16351449.798970187,7910687.855568162,16351449.798970187,7910687.855568162,16351449.798970187,7910687.855568162,72321274.24347906,72321274.24347906,72321274.24347906,72321274.24347906,72321274.24347906
19243,2004,2004-06-26 12:00:00,2004-07-03 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,497,,,,,1.4047328956863616,41833.83926615717,30761.90585514469,246095.24684115755,8,5.093012,152355.02206955955,184061.03636715296,647549.8237015692,,,,,,,,,,,31.30675237250289,3.913344046562861,1027548.0286199278,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(66.89586838611856), np.float64(32.94259325408806))",2004-06-29 12:00:00,"(np.float64(66.87619345342914), np.float64(32.57308045405589))","(np.float64(66.91390018813934), np.float64(33.281246593314236))",False,False,False,False,False,True,0.4877558955521754,0.3586642106598621,0.031188192231292364,184061.03636715296,647549.8237015692,184061.03636715296,647549.8237015692,184061.03636715296,647549.8237015692,184061.03636715296,647549.8237015692,184061.03636715296,647549.8237015692,1027548.0286199278,1027548.0286199278,1027548.0286199278,1027548.0286199278,1027548.0286199278
19244,2005,2005-06-12 12:00:00,2005-06-17 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,503,,,,,2.314749745670384,270504.0557974508,209540.07122877229,1257240.427372634,6,7.215479,214738.3431213977,64631556.37659776,47371832.29005099,,,,,,,,,,,97.8736015826966,16.312266930449436,302544304.42673665,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(49.39439097721956), np.float64(4.191577713633861))",2005-06-14 12:00:00,"(np.float64(49.13188119096561), np.float64(3.8073824679831683))","(np.float64(49.76857099138507), np.float64(4.739207516359839))",False,False,False,False,False,True,3.153904836382501,2.443103642627847,0.1593328462583379,64631556.37659776,47371832.29005099,64631556.37659776,47371832.29005099,64631556.37659776,47371832.29005099,64631556.37659776,47371832.29005099,64631556.37659776,47371832.29005099,302544304.42673665,302544304.42673665,302544304.42673665,302544304.42673665,302544304.42673665
19245,2005,2005-06-12 12:00:00,2005-06-21 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,504,,,,,2.386433764138589,235345.6966154485,102262.83716119188,1022628.3716119188,10,10.44479,395984.085864004,5277797.735272491,7761103.880635443,,,,,,,,,,,55.93316364534245,5.593316364534245,22285170.96633889,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(59.93979913746598), np.float64(12.39188438269844))",2005-06-16 12:00:00,"(np.float64(60.10636777836062), np.float64(11.93876990785522))","(np.float64(59.80955151769869), np.float64(12.746195263266685))",False,False,False,False,False,True,2.74398078279855,1.1923194857617312,0.12959994410453599,5277797.735272491,7761103.880635443,5277797.735272491,7761103.880635443,5277797.735272491,7761103.880635443,5277797.735272491,7761103.880635443,5277797.735272491,7761103.880635443,22285170.96633889,22285170.96633889,22285170.96633889,22285170.96633889,22285170.96633889
19246,2005,2005-06-23 12:00:00,2005-06-27 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,505,,,,,1.932379672629168,137695.69373291906,114360.15520161022,571800.7760080512,5,5.255732,128066.75465843757,22692997.12702728,22047229.696331225,,,,,,,,,,,24.62774623703441,4.925549247406883,93539251.27639416,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(50.29757911165828), np.float64(16.59913006212146))",2005-06-25 12:00:00,"(np.float64(50.39339463127624), np.float64(16.61743408042977))","(np.float64(50.17363104375606), np.float64(16.575451771660717))",False,False,False,False,False,True,1.605444003909791,1.3333665017203442,0.07246557074567091,22692997.12702728,22047229.696331225,22692997.12702728,22047229.696331225,22692997.12702728,22047229.696331225,22692997.12702728,22047229.696331225,22692997.12702728,22047229.696331225,93539251.27639416,93539251.27639416,93539251.27639416,93539251.27639416,93539251.27639416
19247,2005,2005-07-12 12:00:00,2005-07-23 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,508,,,,,2.029903201707317,79694.18179155252,46824.76224789132,561897.1469746958,12,5.7134466,501646.7045595775,95474.17638594208,479587.28610147326,,,,,,,,,,,19.8904240079383,1.6575353339948584,565533.6799593107,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(64.97664783813794), np.float64(-18.1368597253091))",2005-07-17 12:00:00,"(np.float64(64.99282490704017), np.float64(-18.33217098658638))","(np.float64(64.95858317112267), np.float64(-17.918758849270965))",False,False,False,False,False,True,0.9291833523269943,0.5459468756604013,0.07121046204266104,95474.17638594208,479587.28610147326,95474.17638594208,479587.28610147326,95474.17638594208,479587.28610147326,95474.17638594208,479587.28610147326,95474.17638594208,479587.28610147326,565533.6799593107,565533.6799593107,565533.6799593107,565533.6799593107,565533.6799593107
19248,2005,2005-07-13 12:00:00,2005-07-24 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,509,,,,,1.3747736265582473,65725.69729774319,25553.08224553608,306636.9869464329,12,5.3046756,260711.31664901585,395211.20775301405,1535618.4699796792,,,,,,,,,,,54.93331238843729,4.577776032369774,1763399.9176613274,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(60.64063840630958), np.float64(7.760963359328861))",2005-07-19 12:00:00,"(np.float64(60.41185826649539), np.float64(7.474325349318934))","(np.float64(60.831696458510045), np.float64(8.000339469176476))",False,False,False,False,False,True,0.7663197284449661,0.297932648148618,0.03886078019329799,395211.20775301405,1535618.4699796792,395211.20775301405,1535618.4699796792,395211.20775301405,1535618.4699796792,395211.20775301405,1535618.4699796792,395211.20775301405,1535618.4699796792,1763399.9176613274,1763399.9176613274,1763399.9176613274,1763399.9176613274,1763399.9176613274
19249,2005,2005-08-02 12:00:00,2005-08-07 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,510,,,,,1.1623851163125365,54301.07652218855,41858.13954303381,251148.83725820287,6,4.2345157,45903.71079888154,279128.8454127212,334907.97422482166,,,,,,,,,,,9.839498017057496,1.6399163361762497,1353277.8204258033,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(67.27718443197399), np.float64(32.559947313145074))",2005-08-05 12:00:00,"(np.float64(67.282559879117), np.float64(32.462267534506964))","(np.float64(67.27012884288183), np.float64(32.68815774147713))",False,False,False,False,False,True,0.6331159337305605,0.48803922128842264,0.03182864486663626,279128.8454127212,334907.97422482166,279128.8454127212,334907.97422482166,279128.8454127212,334907.97422482166,279128.8454127212,334907.97422482166,279128.8454127212,334907.97422482166,1353277.8204258033,1353277.8204258033,1353277.8204258033,1353277.8204258033,1353277.8204258033
19250,2005,2005-08-12 12:00:00,2005-08-28 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,511,,,,,1.3555807928752508,344732.83354268136,122867.95159603184,2088755.1771325413,17,5.027882,1523307.5018664398,34017621.04328242,158139148.00129578,,,,,,,,,,,200.7452752521081,11.808545603065184,215989014.38981852,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(41.12459031218623), np.float64(15.738125465867922))",2005-08-20 12:00:00,"(np.float64(41.843159831113276), np.float64(14.822752506231962))","(np.float64(40.54061706443186), np.float64(16.48203862397587))",False,False,False,False,False,True,4.019365061883676,1.4325619837112535,0.26471254046838383,34017621.04328242,158139148.00129578,34017621.04328242,158139148.00129578,34017621.04328242,158139148.00129578,34017621.04328242,158139148.00129578,34017621.04328242,158139148.00129578,215989014.38981852,215989014.38981852,215989014.38981852,215989014.38981852,215989014.38981852
19251,2006,2006-07-01 12:00:00,2006-07-06 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,517,,,,,1.98151920976964,132366.3522862601,91114.15745791917,546684.9447475149,6,7.290448,487632.5952455194,8491769.986914035,29234049.431084994,,,,,,,,,,,40.03857524748253,6.673095874580421,34949708.34065394,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(38.15698955598541), np.float64(-3.9001088093697582))",2006-07-03 12:00:00,"(np.float64(38.18619266640416), np.float64(-3.7050203220642217))","(np.float64(38.11900996580287), np.float64(-4.15382770064363))",False,False,False,False,False,True,1.543307280252172,1.0623329880296604,0.0692825861758474,8491769.986914035,29234049.431084994,8491769.986914035,29234049.431084994,8491769.986914035,29234049.431084994,8491769.986914035,29234049.431084994,8491769.986914035,29234049.431084994,34949708.34065394,34949708.34065394,34949708.34065394,34949708.34065394,34949708.34065394
19252,2006,2006-07-09 12:00:00,2006-07-17 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,518,,,,,1.776061716314239,179401.09184280664,108155.28913886251,973397.6022497626,9,4.766987,724518.2291147076,14980394.567348458,52581350.45026776,,,,,,,,,,,35.627614022609364,3.958623780289929,87190044.6192885,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(41.245023822861114), np.float64(23.130728588699583))",2006-07-12 12:00:00,"(np.float64(41.36454199654133), np.float64(23.036716201632853))","(np.float64(41.0887128148684), np.float64(23.25368203196018))",False,False,False,False,False,True,2.091702357464842,1.2610217192115785,0.12336082035765442,14980394.567348458,52581350.45026776,14980394.567348458,52581350.45026776,14980394.567348458,52581350.45026776,14980394.567348458,52581350.45026776,14980394.567348458,52581350.45026776,87190044.6192885,87190044.6192885,87190044.6192885,87190044.6192885,87190044.6192885
19253,2006,2006-07-23 12:00:00,2006-07-30 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,519,,,,,1.4103358689980534,543760.979062646,333254.2479466853,2666033.9835734824,8,6.6664376,2471221.922171965,50046390.31089296,215199923.0421084,,,,,,,,,,,108.35704885731504,13.54463110716438,242334125.4807152,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(45.70561976924898), np.float64(20.51317903525537))",2006-07-27 12:00:00,"(np.float64(45.77102611507371), np.float64(19.860891165575445))","(np.float64(45.632915904918875), np.float64(21.2382439839756))",False,False,False,False,False,True,6.339906352405694,3.8855320717670683,0.3378723540667016,50046390.31089296,215199923.0421084,50046390.31089296,215199923.0421084,50046390.31089296,215199923.0421084,50046390.31089296,215199923.0421084,50046390.31089296,215199923.0421084,242334125.4807152,242334125.4807152,242334125.4807152,242334125.4807152,242334125.4807152
19254,2007,2007-07-24 12:00:00,2007-08-11 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,527,,,,,1.293324052461534,480984.4804723932,160925.77607541217,3057589.745432832,19,7.5572696,1826202.9231593253,1541974.5645477534,5272079.085386454,,,,,,,,,,,224.574599337294,11.81971575459442,9940937.18473678,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(67.18230112471838), np.float64(22.740800055732258))",2007-08-01 12:00:00,"(np.float64(66.39196723385272), np.float64(21.520118092045575))","(np.float64(68.12074993524158), np.float64(24.19024762477706))",False,False,False,False,False,True,5.607972400689975,1.8762919541690388,0.38749507749143197,1541974.5645477534,5272079.085386454,1541974.5645477534,5272079.085386454,1541974.5645477534,5272079.085386454,1541974.5645477534,5272079.085386454,1541974.5645477534,5272079.085386454,9940937.18473678,9940937.18473678,9940937.18473678,9940937.18473678,9940937.18473678
19255,2008,2008-06-01 12:00:00,2008-06-14 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,533,,,,,2.012266560392221,185074.3806305701,66221.13581607412,927095.9014250376,14,7.552046,50566.09259202718,23182206.981847,8463997.632623382,,,,,,,,,,,91.49781970345911,6.53555855024708,109550894.84379432,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(43.3597620938569), np.float64(5.675291384086104))",2008-06-04 12:00:00,"(np.float64(43.032081630430106), np.float64(5.650386576505484))","(np.float64(43.85437429091182), np.float64(5.71288355990843))",False,False,False,False,False,True,2.1578492878432898,0.7720962257122165,0.1174929039127286,23182206.981847,8463997.632623382,23182206.981847,8463997.632623382,23182206.981847,8463997.632623382,23182206.981847,8463997.632623382,23182206.981847,8463997.632623382,109550894.84379432,109550894.84379432,109550894.84379432,109550894.84379432,109550894.84379432
19256,2009,2009-06-01 12:00:00,2009-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,537,,,,,2.188329110309187,570353.240482821,33310.877444548634,3064600.7248984748,92,9.098659,2963652.8610071875,22876797.78012883,62609345.47697431,,,,,,,,,,,1458.1643796854753,15.84961282266821,113451894.35053363,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(59.07447178860459), np.float64(6.662831116198294))",2009-07-04 12:00:00,"(np.float64(53.14882757871724), np.float64(-5.8714684029081))","(np.float64(61.84239910493133), np.float64(12.517727023054514))",False,False,False,False,False,True,6.649955167223605,0.3883835943486683,0.38838359434866837,22876797.78012883,62609345.47697431,22876797.78012883,62609345.47697431,22876797.78012883,62609345.47697431,22876797.78012883,62609345.47697431,22876797.78012883,62609345.47697431,113451894.35053363,113451894.35053363,113451894.35053363,113451894.35053363,113451894.35053363
19257,2009,2009-08-15 12:00:00,2009-08-28 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,538,,,,,1.2849409336677178,348694.7437552499,199804.43014101428,2797262.0219742,14,4.3986206,1322265.0549765695,22303090.01181877,75058305.98686634,,,,,,,,,,,29.7484059295962,2.1248861378282995,181870089.89058185,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(38.20519265798917), np.float64(36.245724778608476))",2009-08-21 12:00:00,"(np.float64(38.210125070901995), np.float64(36.42407006777306))","(np.float64(38.20073743838296), np.float64(36.08463375824928))",False,False,False,False,False,True,4.065558409129048,2.329592274299397,0.35450317217599514,22303090.01181877,75058305.98686634,22303090.01181877,75058305.98686634,22303090.01181877,75058305.98686634,22303090.01181877,75058305.98686634,22303090.01181877,75058305.98686634,181870089.89058185,181870089.89058185,181870089.89058185,181870089.89058185,181870089.89058185
