,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar
3430,1979,4,32,9100369.2840967,11.5,14.0,370028.4668255425,747300.4207146473,2275092.321024175,3873398.497931663,19.24411969820347,43.28527053417539,190.68889783251757,389.5674348075785,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3431,1980,4,38,4210037.030931348,10.75,16.0,218011.68978293365,383894.62550697697,1052509.257732837,1734042.1631159056,7.265252864839058,11.414290033367037,81.77076552214444,159.8000604671385,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3432,1981,3,11,1859615.1872297316,7.0,9.0,139321.7617948553,149118.3255205055,619871.7290765771,666123.5272748613,5.694515240365099,8.387066205648795,36.90351179177724,41.93533102824397,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3433,1982,6,43,11057354.583692104,9.0,18.0,311515.61321807705,879802.5283928107,1842892.4306153504,6516592.189865481,17.389971435059724,55.52509107244044,189.1226398745941,610.7760017968449,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3434,1983,1,12,6542029.989649517,12.0,12.0,1172439.2120365335,1172439.2120365335,6542029.989649517,6542029.989649517,24.98964868563249,24.98964868563249,299.8757842275899,299.8757842275899,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3435,1984,1,16,1811420.854844401,16.0,16.0,307486.5286288267,307486.5286288267,1811420.854844401,1811420.854844401,2.876189341199148,2.876189341199148,46.01902945918636,46.01902945918636,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3436,1985,5,51,21742866.274117514,11.8,23.0,745061.8664285439,2332787.1880631484,4348573.254823503,15593327.986948911,20.95827020679093,52.93409631015118,307.001181480974,794.0114446522678,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3437,1986,3,32,4916750.222530073,14.0,18.0,241230.13812073084,564528.3592725805,1638916.7408433575,4004982.471401589,5.6691072949324415,8.569575512583908,81.60574473525473,154.25235922651035,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3438,1987,0,0,0.0,,,,,,,,,,,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3439,1988,7,47,5796192.370186646,9.142857142857142,14.0,159235.56058740403,301785.70484546147,828027.481455235,1407668.2737059304,5.564516286584436,11.103201208675516,50.05994724359083,122.13521329543067,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3440,1989,2,18,1172674.4000423315,12.0,18.0,121070.54096487898,142765.1379728415,586337.2000211658,751108.6331140017,6.03799456353606,9.083717599693166,90.73027297937534,163.50691679447698,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3441,1990,2,10,966093.6176151554,9.0,10.0,90609.84739551129,117336.65001285028,483046.8088075777,573155.1518481579,3.9228221775552368,3.930457041137476,35.31303446157937,39.30457041137476,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3442,1991,1,10,579499.85392702,10.0,10.0,111860.74847504076,111860.74847504076,579499.85392702,579499.85392702,2.461263232198118,2.461263232198118,24.612632321981177,24.612632321981177,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3443,1992,3,19,1606984.8546135554,6.333333333333333,8.0,116198.5751232837,148496.0965890454,535661.6182045185,593984.3863561817,3.5056495619305577,8.128230707119217,27.248957169220205,65.02584565695373,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3444,1993,4,28,3865473.99441171,9.75,12.0,175666.92276901563,260025.63368349493,966368.4986029275,1571510.8397671669,7.406002998157128,10.413521158330184,72.38654399733073,99.38460618066244,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3445,1994,5,54,3262959.381374676,13.2,38.0,129905.7214029554,190472.75347258552,652591.8762749352,832691.2110034354,4.998936832654437,12.29532050214964,62.47674408791215,134.53226517861427,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3446,1995,2,11,1433989.96772977,5.5,6.0,172715.5591507701,268554.9255636338,716994.983864885,1112692.3620704005,2.2516534298185333,2.612507161869004,12.56452073002717,15.675042971214022,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3447,1996,2,16,1582223.1062427035,8.0,9.0,164807.07350582432,231855.74919628672,791111.5531213519,1130670.0727625145,10.90120328224908,12.305029854789282,85.80579968545243,86.13520898352498,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3448,1997,3,23,2566353.247403017,7.666666666666667,11.0,190340.6359242181,282062.9792452291,855451.0824676724,1283905.2243180464,20.81860082146317,46.06715565958606,201.69019769475585,506.7387122554466,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3449,1998,5,27,8743468.837193107,8.0,14.0,364236.3289771388,872609.1817376562,1748693.7674386215,4535185.577558447,10.334615668334544,32.854833714194974,79.50031093092831,197.12900228516983,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3450,1999,8,78,54100408.01988786,13.875,38.0,1034405.4317132884,4546901.455856603,6762551.002485982,31964020.68374441,11.972604300833904,31.83237228407419,160.548662007121,343.5594184857152,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3451,2000,1,7,698563.8459070476,7.0,7.0,162953.5559230684,162953.5559230684,698563.8459070476,698563.8459070476,21.84457283860824,21.84457283860824,152.91200987025766,152.91200987025766,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3452,2001,4,35,5887049.606473315,10.25,14.0,310235.6872942116,709834.5099565219,1471762.4016183286,3425174.580407043,17.28305095001411,43.787969900359215,152.38403895347665,350.3037592028737,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3453,2002,5,52,8341923.603445425,13.2,29.0,290511.1738190259,739998.7757477845,1668384.7206890848,4735822.960282999,8.871437875318033,22.38342257175005,168.70805119108056,649.1192545807514,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3454,2003,4,27,5363499.683611968,6.75,8.0,291553.3775267083,448370.87807970855,1340874.920902992,2024738.2650959035,10.686941125140503,17.744402314403185,82.32071894322519,141.95521851522548,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3455,2004,2,67,9465837.54275837,33.5,53.0,690151.1158715868,1296445.7430931327,4732918.771379185,8652499.718573969,4.738573743978076,7.6210722296058,214.9509408930062,403.9168281691074,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3456,2005,3,41,11476137.204652086,16.0,28.0,637222.614109553,976965.8370778428,3825379.068217362,5520476.068126622,28.442054835097323,50.668012969540825,617.7501884999045,1418.704363147143,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3457,2006,5,40,10721460.461284988,11.2,21.0,334898.4991491741,669199.5808411095,2144292.0922569977,5122472.303738675,7.825242456685442,10.824735215008827,91.7270370017346,173.55956163521844,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3458,2007,2,13,3957975.6180009176,6.5,7.0,423435.8483396133,447688.4066597913,1978987.8090004588,2096712.2578481552,7.024236356763154,10.159803570350334,47.22531992575409,71.11862499245234,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3459,2008,2,57,26352325.956594367,37.0,42.0,1733865.557589733,3402506.4284979417,13176162.978297183,25816587.85372868,16.907087325341365,32.271262822776315,548.7413535504558,1032.680410328842,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3460,2009,2,21,2135271.6368250023,10.5,14.0,197574.0122117828,235268.2249793227,1067635.8184125011,1081161.9347096155,8.72118903781554,8.947367691605658,92.36411018532856,125.2631476824792,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3461,2010,6,76,8483494.716736758,22.5,63.0,267407.02639068844,627037.5639990203,1413915.786122793,3112411.716908012,9.452537203103292,20.214863529342885,184.3765833099418,608.871014093582,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3462,2011,3,23,3736472.2487057424,7.666666666666667,10.0,243450.2178562218,306342.6639584921,1245490.7495685809,1813200.686407281,16.88911151098874,27.812733261228598,135.16056699560488,278.12733261228595,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3463,2012,3,68,3870459.003977917,25.0,61.0,205323.866100522,357461.0613700834,1290153.0013259724,2764719.1185728274,6.35271354276549,9.93060581452004,153.3038907072319,368.8293694655712,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3464,2013,5,37,24790573.21677421,13.8,20.0,693770.9321177978,2181842.326917609,4958114.643354842,18007433.869073242,16.690547400519627,32.597415294429204,258.88221784066945,586.7534752997257,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
